---,WaveName,WaveDisplayName,BuildingDamageMultiplierTier,AreaMin,AreaMax,Waves,IsGlobalFallback,IsStartingWave
330,"StarvedExiles_Wave1","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""1910149C45DFB5594DBD17B3C5B98AC2"", ""A band of starved exiles"")","0","(X=-146000.000000,Y=32000.000000)","(X=265000.000000,Y=259000.000000)","((OffBaseSpawnData=(""ExileFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random""),BossSpawnDelay=1.000000,SpawnCap=4,NextWave=""StarvedExiles_Wave2"",WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""ExileFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random""),BossSpawnDelay=1.000000,SpawnCap=5,ActiveCap=3,NextWave=""StarvedExiles_Wave2"",WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""ExileFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random""),BossSpawnDelay=1.000000,SpawnCap=8,ActiveCap=4,NextWave=""StarvedExiles_Wave2"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""ExileFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random""),BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,NextWave=""StarvedExiles_Wave2"",WaveTime=600.000000))","False","True"
331,"StarvedExiles_Wave2","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""AEDF13AA47C6148872FAC4A0BC595BB4"", ""A band of starved exiles"")","0","(X=-146000.000000,Y=32000.000000)","(X=265000.000000,Y=259000.000000)","((OffBaseSpawnData=(""ExileFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random""),Boss=""ExileElite"",InBaseBoss=""ExileElite"",BossSpawnDelay=1.000000,SpawnCap=6,ActiveCap=3,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave3"",WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""ExileFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random""),Boss=""ExileElite"",InBaseBoss=""ExileElite"",BossSpawnDelay=1.000000,SpawnCap=8,ActiveCap=4,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave3"",WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""ExileFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random""),Boss=""ExileElite"",InBaseBoss=""ExileElite"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave3"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""ExileFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random""),Boss=""ExileElite"",InBaseBoss=""ExileElite"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave3"",WaveTime=600.000000))","False","False"
332,"StarvedExiles_Wave3","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""0C35B60B4EEC98E861844E95B8BF87D3"", ""A band of starved exiles"")","0","(X=-146000.000000,Y=32000.000000)","(X=265000.000000,Y=259000.000000)","((OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random""),Boss=""ExileArmorer_RandomLegendary"",InBaseBoss=""ExileArmorer_RandomLegendary"",BossSpawnDelay=1.000000,SpawnCap=6,ActiveCap=3,SpawnLocationCap=3,WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random""),Boss=""ExileArmorer_RandomLegendary"",InBaseBoss=""ExileArmorer_RandomLegendary"",BossSpawnDelay=1.000000,SpawnCap=8,ActiveCap=4,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave4"",WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random""),Boss=""ExileArmorer_RandomLegendary"",InBaseBoss=""ExileArmorer_RandomLegendary"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave4"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random""),Boss=""ExileArmorer_RandomLegendary"",InBaseBoss=""ExileArmorer_RandomLegendary"",BossSpawnDelay=1.000000,SpawnCap=8,ActiveCap=4,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave4"",WaveTime=600.000000))","False","False"
333,"StarvedExiles_Wave4","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""E62C53F64B15EFAB666CF89C181C8C79"", ""A band of starved exiles"")","0","(X=-146000.000000,Y=32000.000000)","(X=265000.000000,Y=259000.000000)","((DifficultyThreshold=2,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),Boss=""ExileElite"",InBaseBoss=""ExileElite"",BossSpawnDelay=1.000000,SpawnCap=8,ActiveCap=4,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave5"",WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),Boss=""ExileElite"",InBaseBoss=""ExileElite"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave5"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),Boss=""ExileElite"",InBaseBoss=""ExileElite"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave5"",WaveTime=600.000000))","False","False"
334,"StarvedExiles_Wave5","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""AD95F722481F84F9FEE2F89C39B44874"", ""A band of starved exiles"")","0","(X=-146000.000000,Y=32000.000000)","(X=265000.000000,Y=259000.000000)","((DifficultyThreshold=2,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),Boss=""HeirsToTheNorthCarpenter_RandomLegendary"",InBaseBoss=""HeirsToTheNorthCarpenter_RandomLegendary"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,SpawnLocationCap=3,WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),Boss=""HeirsToTheNorthCarpenter_RandomLegendary"",InBaseBoss=""HeirsToTheNorthCarpenter_RandomLegendary"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave6"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),Boss=""HeirsToTheNorthCarpenter_RandomLegendary"",InBaseBoss=""HeirsToTheNorthCarpenter_RandomLegendary"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave6"",WaveTime=600.000000))","False","False"
335,"StarvedExiles_Wave6","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""AABE71804C6E16B13BEAF49EFCA3353F"", ""A band of starved exiles"")","0","(X=-146000.000000,Y=32000.000000)","(X=265000.000000,Y=259000.000000)","((DifficultyThreshold=3,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),Boss=""HeirsToTheNorthBlacksmith_RandomLegendary"",InBaseBoss=""HeirsToTheNorthBlacksmith_RandomLegendary"",BossSpawnDelay=1.000000,SpawnCap=11,ActiveCap=5,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave7"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),Boss=""HeirsToTheNorthBlacksmith_RandomLegendary"",InBaseBoss=""HeirsToTheNorthBlacksmith_RandomLegendary"",BossSpawnDelay=1.000000,SpawnCap=11,ActiveCap=5,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave7"",WaveTime=600.000000))","False","False"
336,"StarvedExiles_Wave7","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""F971151247B4ED199A8552BF1DF957EE"", ""A band of starved exiles"")","0","(X=-146000.000000,Y=32000.000000)","(X=265000.000000,Y=259000.000000)","((DifficultyThreshold=3,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),Boss=""BlackHandElite"",InBaseBoss=""BlackHandElitet"",BossSpawnDelay=1.000000,SpawnCap=12,ActiveCap=5,SpawnLocationCap=3,WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),Boss=""BlackHandElite"",InBaseBoss=""BlackHandElite"",BossSpawnDelay=1.000000,SpawnCap=12,ActiveCap=5,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave8"",WaveTime=600.000000))","False","False"
337,"StarvedExiles_Wave8","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""B469788C48B13EE1541806ACEE41E0F0"", ""A band of starved exiles"")","0","(X=-146000.000000,Y=32000.000000)","(X=265000.000000,Y=259000.000000)","((DifficultyThreshold=4,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),Boss=""ExileElite"",InBaseBoss=""ExileElite"",BossSpawnDelay=1.000000,SpawnCap=13,ActiveCap=5,SpawnLocationCap=3,NextWave=""StarvedExiles_Wave9"",WaveTime=600.000000))","False","False"
338,"StarvedExiles_Wave9","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""D447E2EA4CC67BF3E8B19DAC84BCFCAE"", ""A band of starved exiles"")","0","(X=-146000.000000,Y=32000.000000)","(X=265000.000000,Y=259000.000000)","((DifficultyThreshold=4,OffBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),OnBaseSpawnData=(""ExileFighter_Random"",""BlackHandPirArcher_Random"",""BlackHandFighter_Random""),Boss=""ForgottenTribeArmorer_RandomLegendary"",InBaseBoss=""ForgottenTribeArmorer_RandomLegendary"",BossSpawnDelay=1.000000,SpawnCap=15,ActiveCap=5,SpawnLocationCap=3,WaveTime=600.000000))","False","False"
340,"VanirChieftain_Wave1","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""828A171548FDEDE9F6F93FAD4585BAB5"", ""An outcast Vanir chieftain"")","0","(X=-139000.000000,Y=-150000.000000)","(X=110000.000000,Y=18000.000000)","((OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""Purge_HeirsToTheNorth_Artisan"",InBaseBoss=""Purge_HeirsToTheNorth_Artisan"",SpawnCap=4,NextWave=""VanirChieftain_Wave2"",WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""Purge_HeirsToTheNorth_Artisan"",InBaseBoss=""Purge_HeirsToTheNorth_Artisan"",SpawnCap=4,ActiveCap=6,NextWave=""VanirChieftain_Wave2"",WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""Purge_HeirsToTheNorth_Artisan"",InBaseBoss=""Purge_HeirsToTheNorth_Artisan"",SpawnCap=5,ActiveCap=7,NextWave=""VanirChieftain_Wave2"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""Purge_HeirsToTheNorth_Artisan"",InBaseBoss=""Purge_HeirsToTheNorth_Artisan"",SpawnCap=5,ActiveCap=8,NextWave=""VanirChieftain_Wave2"",WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""Purge_HeirsToTheNorth_Artisan"",InBaseBoss=""Purge_HeirsToTheNorth_Artisan"",SpawnCap=9,ActiveCap=6,NextWave=""VanirChieftain_Wave2"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""Purge_HeirsToTheNorth_Artisan"",InBaseBoss=""Purge_HeirsToTheNorth_Artisan"",SpawnCap=6,ActiveCap=12,NextWave=""VanirChieftain_Wave2"",WaveTime=600.000000))","False","True"
341,"VanirChieftain_Wave2","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""BC612E73400C4D4A933354B282646147"", ""An outcast Vanir chieftain"")","0","(X=-139000.000000,Y=-150000.000000)","(X=110000.000000,Y=18000.000000)","((OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""HeirsToTheNorthArtisan_Chieftain"",InBaseBoss=""HeirsToTheNorthArtisan_Chieftain"",SpawnCap=4,WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""HeirsToTheNorthArtisan_Chieftain"",InBaseBoss=""HeirsToTheNorthArtisan_Chieftain"",SpawnCap=4,ActiveCap=6,WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""HeirsToTheNorthArcher_Random"",InBaseBoss=""HeirsToTheNorthArcher_Random"",SpawnCap=5,ActiveCap=7,NextWave=""VanirChieftain_Wave3"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""HeirsToTheNorthArcher_Random"",InBaseBoss=""HeirsToTheNorthArcher_Random"",SpawnCap=5,ActiveCap=8,NextWave=""VanirChieftain_Wave3"",WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""HeirsToTheNorthArcher_Random"",InBaseBoss=""HeirsToTheNorthArcher_Random"",SpawnCap=9,ActiveCap=6,NextWave=""VanirChieftain_Wave3"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""HeirsToTheNorthArcher_Random"",InBaseBoss=""HeirsToTheNorthArcher_Random"",SpawnCap=6,ActiveCap=12,NextWave=""VanirChieftain_Wave3"",WaveTime=600.000000))","False","False"
342,"VanirChieftain_Wave3","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""68C4F22F43A525EE1AE3CCA7D6765986"", ""An outcast Vanir chieftain"")","0","(X=-139000.000000,Y=-150000.000000)","(X=110000.000000,Y=18000.000000)","((DifficultyThreshold=3,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""Purge_HeirsToTheNorth_Artisan"",InBaseBoss=""Purge_HeirsToTheNorth_Artisan"",SpawnCap=5,ActiveCap=7,NextWave=""VanirChieftain_Wave4"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""Purge_HeirsToTheNorth_Artisan"",InBaseBoss=""Purge_HeirsToTheNorth_Artisan"",SpawnCap=5,ActiveCap=8,NextWave=""VanirChieftain_Wave4"",WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""Purge_HeirsToTheNorth_Artisan"",InBaseBoss=""Purge_HeirsToTheNorth_Artisan"",SpawnCap=9,ActiveCap=6,NextWave=""VanirChieftain_Wave4"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""Purge_HeirsToTheNorth_Artisan"",InBaseBoss=""Purge_HeirsToTheNorth_Artisan"",SpawnCap=6,ActiveCap=12,NextWave=""VanirChieftain_Wave4"",WaveTime=600.000000))","False","False"
343,"VanirChieftain_Wave4","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""7772E6C142ED0E6DC31140B18001F4C6"", ""An outcast Vanir chieftain"")","0","(X=-139000.000000,Y=-150000.000000)","(X=110000.000000,Y=18000.000000)","((DifficultyThreshold=3,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""HeirsToTheNorthArtisan_Chieftain"",InBaseBoss=""HeirsToTheNorthArtisan_Chieftain"",SpawnCap=5,ActiveCap=7,WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""HeirsToTheNorthArtisan_Chieftain"",InBaseBoss=""HeirsToTheNorthArtisan_Chieftain"",SpawnCap=5,ActiveCap=8,WaveTime=600.000000),(DifficultyThreshold=5,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""Purge_Miniboss_Wolf"",InBaseBoss=""Purge_Miniboss_Wolf"",SpawnCap=9,ActiveCap=6,NextWave=""VanirChieftain_Wave5"",WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""Purge_Miniboss_Wolf"",InBaseBoss=""Purge_Miniboss_Wolf"",SpawnCap=6,ActiveCap=12,NextWave=""VanirChieftain_Wave5"",WaveTime=600.000000))","False","False"
344,"VanirChieftain_Wave5","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""2041AEFF49E0257F2245318A359FF419"", ""An outcast Vanir chieftain"")","0","(X=-139000.000000,Y=-150000.000000)","(X=110000.000000,Y=18000.000000)","((DifficultyThreshold=5,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""HeirsToTheNorthArtisan_Chieftain"",InBaseBoss=""HeirsToTheNorthArtisan_Chieftain"",SpawnCap=9,ActiveCap=6,WaveTime=600.000000),(DifficultyThreshold=6,OffBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),OnBaseSpawnData=(""HeirsToTheNorth_Wolf"",""HeirsToTheNorthArcher_Random""),Boss=""HeirsToTheNorthArtisan_Chieftain"",InBaseBoss=""HeirsToTheNorthArtisan_Chieftain"",SpawnCap=6,ActiveCap=12,WaveTime=600.000000))","False","False"
350,"RelicHunterScouts_Purge_Wave1","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""85569A8741209F2094125B9EA866D44A"", ""Relic Hunter scouts"")","0","(X=-350000.000000,Y=-40000.000000)","(X=-134000.000000,Y=210000.000000)","((OffBaseSpawnData=(""RelicHunterArcher_Random""),OnBaseSpawnData=(""RelicHunterArcher_Random""),BossSpawnDelay=1.000000,SpawnCap=4,NextWave=""RelicHunterScouts_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""RelicHunterArcher_Random""),OnBaseSpawnData=(""RelicHunterArcher_Random""),BossSpawnDelay=1.000000,SpawnCap=5,ActiveCap=3,NextWave=""RelicHunterScouts_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""RelicHunterArcher_Random""),OnBaseSpawnData=(""RelicHunterArcher_Random""),BossSpawnDelay=1.000000,SpawnCap=8,ActiveCap=4,NextWave=""RelicHunterScouts_Purge_Wave2"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""RelicHunterArcher_Random""),OnBaseSpawnData=(""RelicHunterArcher_Random""),BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,NextWave=""RelicHunterScouts_Purge_Wave2"",WaveTime=600.000000))","False","True"
351,"RelicHunterScouts_Purge_Wave2","NSLOCTEXT(""[F7FFF4D149781A7E90C445A6D858D07D]"", ""65FE8ABD4787248EC76514A5F8B11267"", ""Relic Hunter scouts"")","0","(X=-350000.000000,Y=-40000.000000)","(X=-134000.000000,Y=210000.000000)","((OffBaseSpawnData=(""RelicHunterArcher_Random"",""RelicHunterArtisan_Random""),OnBaseSpawnData=(""RelicHunterArcher_Random"",""RelicHunterArtisan_Random""),Boss=""Relic_Hunter_Fighter_1_Stygian_FireOrb"",InBaseBoss=""Relic_Hunter_Fighter_1_Stygian_FireOrb"",BossSpawnDelay=1.000000,SpawnCap=6,ActiveCap=3,SpawnLocationCap=3,NextWave=""RelicHunterScouts_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=2,OffBaseSpawnData=(""RelicHunterArcher_Random"",""RelicHunterArtisan_Random""),OnBaseSpawnData=(""RelicHunterArcher_Random"",""RelicHunterArtisan_Random""),Boss=""Relic_Hunter_Fighter_1_Stygian_FireOrb"",InBaseBoss=""Relic_Hunter_Fighter_1_Stygian_FireOrb"",BossSpawnDelay=1.000000,SpawnCap=8,ActiveCap=4,SpawnLocationCap=3,NextWave=""RelicHunterScouts_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=3,OffBaseSpawnData=(""RelicHunterArcher_Random"",""RelicHunterArtisan_Random""),OnBaseSpawnData=(""RelicHunterArcher_Random"",""RelicHunterArtisan_Random""),Boss=""Relic_Hunter_Fighter_1_Stygian_FireOrb"",InBaseBoss=""Relic_Hunter_Fighter_1_Stygian_FireOrb"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,SpawnLocationCap=3,NextWave=""RelicHunterScouts_Purge_Wave3"",WaveTime=600.000000),(DifficultyThreshold=4,OffBaseSpawnData=(""RelicHunterArcher_Random"",""RelicHunterArtisan_Random""),OnBaseSpawnData=(""RelicHunterArcher_Random"",""RelicHunterArtisan_Random""),Boss=""Relic_Hunter_Fighter_1_Stygian_FireOrb"",InBaseBoss=""Relic_Hunter_Fighter_1_Stygian_FireOrb"",BossSpawnDelay=1.000000,SpawnCap=10,ActiveCap=5,SpawnLocationCap=3,NextWave=""RelicHunterScouts_Purge_Wave3"",WaveTime=600.000000))","False","False"
